treatment,plot_id,day_year,temp,resp,M_observed,M_missing,year,treatment_name,trenched,site
13,372,294,19.3,0.498111568138008,14.7,0,2022,high-thinning + prescribed burning,False,Llobera
13,373,294,19.3,0.792521629198332,23.4,0,2022,high-thinning + prescribed burning,False,Llobera
13,374,294,19.3,0.486690661991821,17.9,0,2022,high-thinning + prescribed burning,False,Llobera
13,376,294,19.3,0.441698573079494,16.5,0,2022,high-thinning + prescribed burning,False,Llobera
13,377,294,19.3,0.519262925722201,19.5,0,2022,high-thinning + prescribed burning,True,Llobera
13,384,294,19.3,0.633332712791357,15.3,0,2022,high-thinning + prescribed burning,True,Llobera
13,388,294,19.3,0.497727333654523,16.9,0,2022,high-thinning + prescribed burning,True,Llobera
13,392,294,19.7,0.486291231524277,19.9,0,2022,high-thinning + prescribed burning,True,Llobera
13,396,294,20.1,0.410407149909856,18.9,0,2022,high-thinning + prescribed burning,False,Llobera
13,397,294,20.5,0.43299563474581,24.1,0,2022,high-thinning + prescribed burning,False,Llobera
13,398,294,20.5,0.423517251012912,20.5,0,2022,high-thinning + prescribed burning,False,Llobera
13,399,294,20.3,0.296324833772755,22.7,0,2022,high-thinning + prescribed burning,False,Llobera
13,400,294,20.3,0.323103657747884,18.3,0,2022,high-thinning + prescribed burning,True,Llobera
13,403,294,20.3,0.366969370118518,13.5,0,2022,high-thinning + prescribed burning,True,Llobera
13,404,294,20.3,0.448876126989071,11.8,0,2022,high-thinning + prescribed burning,True,Llobera
13,409,294,20.1,0.365628736017561,23.7,0,2022,high-thinning + prescribed burning,True,Llobera
2,410,294,19.3,0.517345395872,20.3,0,2022,High-thinning,False,Llobera
2,411,294,19.3,0.496810176251748,20.2,0,2022,High-thinning,False,Llobera
2,412,294,19.3,0.618460122937241,22.9,0,2022,High-thinning,False,Llobera
2,413,294,19.3,0.513038571613752,21.2,0,2022,High-thinning,False,Llobera
2,414,294,19.5,0.343768481447435,28.3,0,2022,High-thinning,True,Llobera
2,415,294,19.5,0.478458112124246,30.3,0,2022,High-thinning,True,Llobera
2,416,294,19.5,0.521842606093955,28.0,0,2022,High-thinning,True,Llobera
2,449,294,19.5,0.3871604019988,22.6,0,2022,High-thinning,True,Llobera
2,450,294,19.1,0.430683231299727,20.5,0,2022,High-thinning,False,Llobera
2,455,294,19.1,0.553471715712866,30.6,0,2022,High-thinning,False,Llobera
2,456,294,19.3,0.497188459207508,18.0,0,2022,High-thinning,False,Llobera
2,457,294,19.5,0.462836182479109,26.6,0,2022,High-thinning,False,Llobera
2,458,294,19.5,0.382358743287308,27.8,0,2022,High-thinning,True,Llobera
2,459,294,19.7,0.345052643611984,24.5,0,2022,High-thinning,True,Llobera
2,460,294,19.7,0.336773238135752,22.3,0,2022,High-thinning,True,Llobera
2,461,294,19.7,0.425380861323586,25.0,0,2022,High-thinning,True,Llobera
2,462,294,19.5,0.613030065994892,16.8,0,2022,High-thinning,False,Llobera
2,496,294,19.5,0.696976619943413,15.5,0,2022,High-thinning,False,Llobera
2,497,294,19.5,0.796266427459015,19.9,0,2022,High-thinning,False,Llobera
2,503,294,19.7,0.534287311864911,19.1,0,2022,High-thinning,False,Llobera
2,504,294,19.7,1.15966985538855,26.2,0,2022,High-thinning,True,Llobera
2,505,294,19.5,0.619165824693756,17.8,0,2022,High-thinning,True,Llobera
2,506,294,19.5,0.47734501026317,25.3,0,2022,High-thinning,True,Llobera
2,507,294,19.5,0.565787602783191,21.2,0,2022,High-thinning,True,Llobera
5,508,294,18.9,0.790706213058095,24.1,0,2022,control,False,Llobera
5,509,294,18.8,0.782237606445125,27.3,0,2022,control,False,Llobera
5,510,294,18.6,0.601763116171985,17.7,0,2022,control,False,Llobera
5,3,294,18.6,0.729839946758788,23.3,0,2022,control,False,Llobera
5,4,294,18.4,0.718540194050356,33.3,0,2022,control,True,Llobera
5,9,294,18.4,0.579775389657243,26.0,0,2022,control,True,Llobera
5,10,294,18.2,1.2149424269315,32.2,0,2022,control,True,Llobera
5,11,294,18.4,0.673866220616943,30.2,0,2022,control,True,Llobera
5,12,294,18.0,0.610405024211198,24.5,0,2022,control,False,Llobera
5,13,294,18.0,0.466506659349134,19.2,0,2022,control,False,Llobera
5,14,294,17.9,0.619946423389528,27.3,0,2022,control,False,Llobera
5,15,294,17.9,0.713337420274349,29.2,0,2022,control,False,Llobera
5,16,294,17.9,0.807497253879161,20.0,0,2022,control,True,Llobera
5,18,294,17.9,0.675195349627578,18.3,0,2022,control,True,Llobera
5,19,294,17.9,0.427569368985702,32.7,0,2022,control,True,Llobera
5,20,294,17.9,0.54150331955591,23.8,0,2022,control,True,Llobera
5,21,294,17.3,0.80847065624022,15.9,0,2022,control,False,Llobera
5,22,294,17.2,0.424977328110925,24.8,0,2022,control,False,Llobera
5,23,294,17.3,0.957822645664627,18.2,0,2022,control,False,Llobera
5,24,294,17.3,0.914949896444126,10.0,0,2022,control,False,Llobera
5,25,294,17.3,0.267115841870975,30.8,0,2022,control,True,Llobera
5,26,294,17.3,0.33264676461584,26.4,0,2022,control,True,Llobera
5,27,294,17.3,0.275492872029144,30.8,0,2022,control,True,Llobera
5,29,294,17.3,0.542001556224809,23.0,0,2022,control,True,Llobera
5,21,313,15.0,0.251844163742948,4.1,0,2022,control,False,Llobera
5,12,313,14.4,0.314418972430684,4.0,0,2022,control,False,Llobera
5,13,313,14.4,0.197658939066585,4.4,0,2022,control,False,Llobera
5,14,313,14.4,0.250852676235497,8.9,0,2022,control,False,Llobera
5,15,313,14.4,0.352930934086709,3.3,0,2022,control,False,Llobera
5,22,313,14.4,0.150221099798764,8.0,0,2022,control,False,Llobera
5,23,313,14.3,0.355444359096094,7.0,0,2022,control,False,Llobera
5,24,313,14.1,0.240732896485693,7.0,0,2022,control,False,Llobera
5,25,313,13.8,0.15447551076504,20.5,0,2022,control,True,Llobera
5,26,313,14.0,0.183430522915955,15.3,0,2022,control,True,Llobera
5,27,313,14.0,0.153940279501438,18.3,0,2022,control,True,Llobera
5,29,313,14.1,0.185276081303674,14.2,0,2022,control,True,Llobera
16,201,313,16.5,0.155705335848302,9.8,0,2022,low-thinning + prescribed burning,False,Llobera
16,205,313,16.5,0.250252415846056,6.9,0,2022,low-thinning + prescribed burning,False,Llobera
16,209,313,16.5,0.274226758084993,8.7,0,2022,low-thinning + prescribed burning,False,Llobera
16,213,313,16.5,0.131827814504998,9.4,0,2022,low-thinning + prescribed burning,False,Llobera
16,237,313,16.5,0.194523872493582,8.5,0,2022,low-thinning + prescribed burning,False,Llobera
16,241,313,16.5,0.137438410798228,10.8,0,2022,low-thinning + prescribed burning,False,Llobera
16,245,313,16.5,0.165663523200788,7.3,0,2022,low-thinning + prescribed burning,False,Llobera
16,249,313,16.5,0.27284866149523,12.2,0,2022,low-thinning + prescribed burning,False,Llobera
16,253,313,16.5,0.241989061025925,12.2,0,2022,low-thinning + prescribed burning,True,Llobera
16,257,313,16.5,0.279075395285191,11.5,0,2022,low-thinning + prescribed burning,True,Llobera
16,261,313,16.5,0.283443907945032,11.3,0,2022,low-thinning + prescribed burning,True,Llobera
16,269,313,16.3,0.249910279009777,11.6,0,2022,low-thinning + prescribed burning,True,Llobera
16,273,313,16.0,0.259515495300458,12.4,0,2022,low-thinning + prescribed burning,False,Llobera
16,278,313,15.8,0.137737770873633,15.4,0,2022,low-thinning + prescribed burning,False,Llobera
16,286,313,16.0,0.143330129844674,11.8,0,2022,low-thinning + prescribed burning,False,Llobera
16,290,313,16.2,0.14929364375034,12.4,0,2022,low-thinning + prescribed burning,False,Llobera
16,294,313,16.0,0.261610293593248,13.4,0,2022,low-thinning + prescribed burning,True,Llobera
16,298,313,16.0,0.158368014358675,12.4,0,2022,low-thinning + prescribed burning,True,Llobera
16,302,313,16.0,0.535195234994485,12.3,0,2022,low-thinning + prescribed burning,True,Llobera
16,306,313,16.2,0.205058157968047,11.4,0,2022,low-thinning + prescribed burning,True,Llobera
13,310,313,16.2,0.181146308131443,6.7,0,2022,high-thinning + prescribed burning,False,Llobera
13,345,313,16.3,0.244473692818112,8.3,0,2022,high-thinning + prescribed burning,False,Llobera
13,349,313,16.3,0.273144602233745,5.9,0,2022,high-thinning + prescribed burning,False,Llobera
13,355,313,16.2,0.174870434942903,10.7,0,2022,high-thinning + prescribed burning,False,Llobera
13,362,313,16.2,0.188171362426979,12.7,0,2022,high-thinning + prescribed burning,True,Llobera
13,363,313,16.0,0.196972841544899,19.0,0,2022,high-thinning + prescribed burning,True,Llobera
13,364,313,15.8,0.191255368259079,17.7,0,2022,high-thinning + prescribed burning,True,Llobera
13,368,313,15.7,0.203841637131498,17.7,0,2022,high-thinning + prescribed burning,True,Llobera
13,372,313,15.7,0.202848702648571,9.1,0,2022,high-thinning + prescribed burning,False,Llobera
13,373,313,15.8,0.246020580156167,13.0,0,2022,high-thinning + prescribed burning,False,Llobera
13,374,313,16.0,0.208043701013961,8.8,0,2022,high-thinning + prescribed burning,False,Llobera
13,376,313,16.0,0.25386887286935,9.6,0,2022,high-thinning + prescribed burning,False,Llobera
13,377,313,16.2,0.265860915195623,11.9,0,2022,high-thinning + prescribed burning,True,Llobera
13,384,313,16.2,0.243786467549449,13.4,0,2022,high-thinning + prescribed burning,True,Llobera
13,388,313,16.2,0.20356149931318,11.5,0,2022,high-thinning + prescribed burning,True,Llobera
13,392,313,16.2,0.224092511461104,11.7,0,2022,high-thinning + prescribed burning,True,Llobera
13,396,313,16.2,0.197824368364579,8.7,0,2022,high-thinning + prescribed burning,False,Llobera
13,397,313,16.2,0.19839374576107,13.3,0,2022,high-thinning + prescribed burning,False,Llobera
13,398,313,16.2,0.181376235749908,9.4,0,2022,high-thinning + prescribed burning,False,Llobera
13,399,313,16.2,0.144775181810232,8.5,0,2022,high-thinning + prescribed burning,False,Llobera
13,400,313,16.2,0.189285845164492,11.5,0,2022,high-thinning + prescribed burning,True,Llobera
13,403,313,16.2,0.198342627983441,6.6,0,2022,high-thinning + prescribed burning,True,Llobera
13,404,313,16.0,0.229652232762654,7.4,0,2022,high-thinning + prescribed burning,True,Llobera
13,409,313,15.8,0.242375918760233,8.3,0,2022,high-thinning + prescribed burning,True,Llobera
2,410,313,14.7,0.220553307850482,9.2,0,2022,High-thinning,False,Llobera
2,411,313,14.9,0.175802722050221,10.6,0,2022,High-thinning,False,Llobera
2,412,313,15.2,0.239380441370915,7.5,0,2022,High-thinning,False,Llobera
2,413,313,15.2,0.232396950645479,9.4,0,2022,High-thinning,False,Llobera
2,414,313,15.4,0.232713381504181,13.3,0,2022,High-thinning,True,Llobera
2,415,313,15.5,0.240136496254934,13.5,0,2022,High-thinning,True,Llobera
2,416,313,15.4,0.277295858398102,15.0,0,2022,High-thinning,True,Llobera
2,449,313,15.4,0.185110197066194,12.5,0,2022,High-thinning,True,Llobera
2,450,313,15.5,0.181687226781641,12.0,0,2022,High-thinning,False,Llobera
2,455,313,15.4,0.264201801084913,9.7,0,2022,High-thinning,False,Llobera
2,456,313,15.2,0.243514504848502,11.1,0,2022,High-thinning,False,Llobera
2,457,313,15.4,0.201852881979721,9.9,0,2022,High-thinning,False,Llobera
2,458,313,15.4,0.186879447884847,9.8,0,2022,High-thinning,True,Llobera
2,459,313,15.4,0.164938828567751,9.5,0,2022,High-thinning,True,Llobera
2,460,313,15.4,0.211720295538014,12.2,0,2022,High-thinning,True,Llobera
2,461,313,15.4,0.19571182285919,12.4,0,2022,High-thinning,True,Llobera
2,462,313,15.5,0.244212922869609,12.3,0,2022,High-thinning,False,Llobera
2,496,313,15.5,0.462490892855325,11.7,0,2022,High-thinning,False,Llobera
2,497,313,15.5,0.452166345682947,8.4,0,2022,High-thinning,False,Llobera
2,503,313,15.5,0.274380719621808,10.6,0,2022,High-thinning,False,Llobera
2,504,313,15.5,0.505054602319958,15.7,0,2022,High-thinning,True,Llobera
2,505,313,15.5,0.28088440152832,10.1,0,2022,High-thinning,True,Llobera
2,506,313,15.5,0.241504967938607,13.8,0,2022,High-thinning,True,Llobera
2,507,313,15.5,0.258843127881793,14.3,0,2022,High-thinning,True,Llobera
5,508,313,14.3,0.343110694196987,11.5,0,2022,control,False,Llobera
5,509,313,14.3,0.31882540206627,9.0,0,2022,control,False,Llobera
5,510,313,14.3,0.240051706954964,7.6,0,2022,control,False,Llobera
5,3,313,14.3,0.332806564448182,5.0,0,2022,control,False,Llobera
5,4,313,14.4,0.316824597456881,12.3,0,2022,control,True,Llobera
5,9,313,14.4,0.298104153831554,11.1,0,2022,control,True,Llobera
5,10,313,14.4,0.451389234731672,10.0,0,2022,control,True,Llobera
5,11,313,14.6,0.278818870342975,8.2,0,2022,control,True,Llobera
5,20,313,14.1,0.258196326207077,9.4,0,2022,control,True,Llobera
15,1,313,16.3,0.189740878207318,10.0,0,2022,low-thinning,False,Llobera
15,150,313,16.2,0.236064305633227,8.3,0,2022,low-thinning,False,Llobera
15,221,313,16.2,0.194954195679718,5.1,0,2022,low-thinning,False,Llobera
15,268,313,16.2,0.378129769000759,6.5,0,2022,low-thinning,False,Llobera
15,344,313,16.0,0.24771334576152,19.5,0,2022,low-thinning,True,Llobera
15,375,313,15.8,0.341703715021572,15.0,0,2022,low-thinning,True,Llobera
15,401,313,15.8,0.22527745851528,19.3,0,2022,low-thinning,True,Llobera
15,447,313,15.7,0.284214361153774,17.1,0,2022,low-thinning,True,Llobera
15,493,313,15.7,0.235904588729042,5.6,0,2022,low-thinning,False,Llobera
15,2,313,15.7,0.286961276388088,6.3,0,2022,low-thinning,False,Llobera
15,17,313,15.5,0.277860582037688,8.2,0,2022,low-thinning,False,Llobera
15,28,313,15.5,0.238017276222692,8.4,0,2022,low-thinning,False,Llobera
15,41,313,15.5,0.228550319604609,6.9,0,2022,low-thinning,True,Llobera
15,54,313,15.5,0.265479894869466,11.4,0,2022,low-thinning,True,Llobera
15,65,313,15.5,0.244991395801544,9.1,0,2022,low-thinning,True,Llobera
15,76,313,15.7,0.309837395316307,6.6,0,2022,low-thinning,True,Llobera
16,217,313,16.3,0.222812340322781,11.6,0,2022,low-thinning + prescribed burning,True,Llobera
16,223,313,16.2,0.129124136426276,11.9,0,2022,low-thinning + prescribed burning,True,Llobera
16,224,313,16.2,0.149393485558818,7.6,0,2022,low-thinning + prescribed burning,True,Llobera
16,232,313,16.0,0.177089004012556,10.9,0,2022,low-thinning + prescribed burning,True,Llobera
15,1,327,12.8,0.176237331900791,12.7,0,2022,low-thinning,False,Llobera
15,150,327,12.4,0.216661843407656,5.8,0,2022,low-thinning,False,Llobera
15,221,327,11.9,0.171461670374936,9.0,0,2022,low-thinning,False,Llobera
15,268,327,11.6,0.330079811028618,9.2,0,2022,low-thinning,False,Llobera
15,344,327,11.2,0.200885536210264,27.0,0,2022,low-thinning,True,Llobera
15,375,327,11.0,0.222603430272219,23.6,0,2022,low-thinning,True,Llobera
15,401,327,11.0,0.166324940119269,26.8,0,2022,low-thinning,True,Llobera
15,447,327,10.8,0.202018060287453,19.0,0,2022,low-thinning,True,Llobera
15,493,327,11.1,0.300833024557212,6.8,0,2022,low-thinning,False,Llobera
15,2,327,11.1,0.298781368498885,3.4,0,2022,low-thinning,False,Llobera
15,17,327,11.2,0.302344797216263,6.6,0,2022,low-thinning,False,Llobera
15,28,327,11.3,0.260236916989006,8.1,0,2022,low-thinning,False,Llobera
15,41,327,11.5,0.198162009338815,13.7,0,2022,low-thinning,True,Llobera
15,54,327,11.5,0.265652509167422,12.9,0,2022,low-thinning,True,Llobera
15,65,327,11.5,0.22289184765686,15.8,0,2022,low-thinning,True,Llobera
15,76,327,11.5,0.282846626768773,8.7,0,2022,low-thinning,True,Llobera
16,201,327,11.6,0.169576243374404,25.0,0,2022,low-thinning + prescribed burning,False,Llobera
16,205,327,11.6,0.253273907648025,14.8,0,2022,low-thinning + prescribed burning,False,Llobera
16,209,327,11.5,0.250999332597823,11.6,0,2022,low-thinning + prescribed burning,False,Llobera
16,213,327,11.3,0.127191821807243,15.5,0,2022,low-thinning + prescribed burning,False,Llobera
16,217,327,11.2,0.195859725266793,14.1,0,2022,low-thinning + prescribed burning,True,Llobera
16,223,327,11.1,0.133787000821859,14.4,0,2022,low-thinning + prescribed burning,True,Llobera
16,224,327,11.1,0.135086666109327,14.1,0,2022,low-thinning + prescribed burning,True,Llobera
16,232,327,11.0,0.231677293592638,14.2,0,2022,low-thinning + prescribed burning,True,Llobera
16,237,327,11.0,0.183855258831971,10.3,0,2022,low-thinning + prescribed burning,False,Llobera
16,241,327,11.0,0.141538710421792,13.2,0,2022,low-thinning + prescribed burning,False,Llobera
16,245,327,11.0,0.162278598897748,14.0,0,2022,low-thinning + prescribed burning,False,Llobera
16,249,327,11.0,0.168378850859129,14.6,0,2022,low-thinning + prescribed burning,False,Llobera
16,253,327,11.0,0.199855415376036,21.5,0,2022,low-thinning + prescribed burning,True,Llobera
16,257,327,11.1,0.172511846572696,10.3,0,2022,low-thinning + prescribed burning,True,Llobera
16,261,327,11.1,0.210277509326573,10.6,0,2022,low-thinning + prescribed burning,True,Llobera
16,269,327,11.0,0.17859623180037,15.2,0,2022,low-thinning + prescribed burning,True,Llobera
16,273,327,11.1,0.203955300345403,17.5,0,2022,low-thinning + prescribed burning,False,Llobera
16,278,327,11.2,0.129206280250257,11.4,0,2022,low-thinning + prescribed burning,False,Llobera
16,286,327,11.2,0.125046007072967,20.8,0,2022,low-thinning + prescribed burning,False,Llobera
16,290,327,11.2,0.137176957121621,12.8,0,2022,low-thinning + prescribed burning,False,Llobera
16,294,327,11.3,0.198653985914467,9.8,0,2022,low-thinning + prescribed burning,True,Llobera
16,298,327,11.3,0.129311009687578,14.7,0,2022,low-thinning + prescribed burning,True,Llobera
16,302,327,11.5,0.217398443990016,15.0,0,2022,low-thinning + prescribed burning,True,Llobera
16,306,327,11.5,0.16522748730501,18.8,0,2022,low-thinning + prescribed burning,True,Llobera
13,310,327,12.0,0.150316771303829,14.5,0,2022,high-thinning + prescribed burning,False,Llobera
13,345,327,12.1,0.186236997955522,16.7,0,2022,high-thinning + prescribed burning,False,Llobera
13,349,327,12.3,0.18932765167647,9.4,0,2022,high-thinning + prescribed burning,False,Llobera
13,355,327,12.4,0.211612699197166,20.9,0,2022,high-thinning + prescribed burning,False,Llobera
13,362,327,12.3,0.189627739298818,26.2,0,2022,high-thinning + prescribed burning,True,Llobera
13,363,327,12.1,0.190030739355466,27.4,0,2022,high-thinning + prescribed burning,True,Llobera
13,364,327,12.3,0.17302117075561,17.9,0,2022,high-thinning + prescribed burning,True,Llobera
13,368,327,12.0,0.192137768495107,21.0,0,2022,high-thinning + prescribed burning,True,Llobera
13,372,327,12.4,0.232633018672222,11.9,0,2022,high-thinning + prescribed burning,False,Llobera
13,373,327,12.3,0.217396287235377,19.1,0,2022,high-thinning + prescribed burning,False,Llobera
13,374,327,12.4,0.206761753045493,9.9,0,2022,high-thinning + prescribed burning,False,Llobera
13,376,327,12.0,0.195964567775765,22.7,0,2022,high-thinning + prescribed burning,False,Llobera
13,377,327,12.0,0.206338433720394,14.5,0,2022,high-thinning + prescribed burning,True,Llobera
13,384,327,11.7,0.202217128267953,17.0,0,2022,high-thinning + prescribed burning,True,Llobera
13,388,327,11.9,0.187303745247385,16.4,0,2022,high-thinning + prescribed burning,True,Llobera
13,392,327,11.9,0.20755536250848,16.2,0,2022,high-thinning + prescribed burning,True,Llobera
13,396,327,11.9,0.186710284748447,10.1,0,2022,high-thinning + prescribed burning,False,Llobera
13,397,327,11.7,0.153203016650219,17.0,0,2022,high-thinning + prescribed burning,False,Llobera
13,398,327,11.9,0.155696570556492,17.8,0,2022,high-thinning + prescribed burning,False,Llobera
13,399,327,11.7,0.172051484917507,23.3,0,2022,high-thinning + prescribed burning,False,Llobera
13,400,327,11.7,0.151947478950214,15.3,0,2022,high-thinning + prescribed burning,True,Llobera
13,403,327,11.7,0.168395154318488,10.9,0,2022,high-thinning + prescribed burning,True,Llobera
13,404,327,11.7,0.209800279581529,11.0,0,2022,high-thinning + prescribed burning,True,Llobera
13,409,327,11.6,0.2333020161275,17.3,0,2022,high-thinning + prescribed burning,True,Llobera
2,410,327,13.0,0.203088382799351,11.5,0,2022,High-thinning,False,Llobera
2,411,327,12.8,0.179857807594748,18.8,0,2022,High-thinning,False,Llobera
2,412,327,12.6,0.231951992552215,13.5,0,2022,High-thinning,False,Llobera
2,413,327,12.4,0.182624456885803,13.7,0,2022,High-thinning,False,Llobera
2,414,327,12.4,0.175758531600352,22.0,0,2022,High-thinning,True,Llobera
2,415,327,12.3,0.175885368653477,25.5,0,2022,High-thinning,True,Llobera
2,416,327,12.3,0.205940180305102,21.4,0,2022,High-thinning,True,Llobera
2,449,327,12.0,0.164128354023599,18.7,0,2022,High-thinning,True,Llobera
2,450,327,12.0,0.128929467555364,17.0,0,2022,High-thinning,False,Llobera
2,455,327,12.0,0.190715026109407,17.8,0,2022,High-thinning,False,Llobera
2,456,327,12.0,0.192428942792384,15.7,0,2022,High-thinning,False,Llobera
2,457,327,12.0,0.176003215374283,15.6,0,2022,High-thinning,False,Llobera
2,459,327,11.9,0.144285570788406,17.3,0,2022,High-thinning,True,Llobera
2,460,327,11.9,0.178967099256585,14.5,0,2022,High-thinning,True,Llobera
2,461,327,12.0,0.101534220595364,15.9,0,2022,High-thinning,True,Llobera
2,462,327,12.1,0.218744688853752,20.9,0,2022,High-thinning,False,Llobera
2,496,327,12.3,0.298302649459126,9.4,0,2022,High-thinning,False,Llobera
2,497,327,12.1,0.298877925201045,14.8,0,2022,High-thinning,False,Llobera
2,503,327,12.1,0.237621882592582,13.7,0,2022,High-thinning,False,Llobera
2,504,327,12.1,0.435146758317713,13.0,0,2022,High-thinning,True,Llobera
2,505,327,12.3,0.294184894349171,12.8,0,2022,High-thinning,True,Llobera
2,506,327,12.3,0.219105587818825,14.6,0,2022,High-thinning,True,Llobera
2,507,327,12.1,0.254776311842373,14.9,0,2022,High-thinning,True,Llobera
5,508,327,12.1,0.285834399210473,25.0,0,2022,control,False,Llobera
5,509,327,12.0,0.252658039349677,12.9,0,2022,control,False,Llobera
5,510,327,12.0,0.256907304863997,12.0,0,2022,control,False,Llobera
5,3,327,12.1,0.301169791754407,21.3,0,2022,control,False,Llobera
5,4,327,12.1,0.274236953359071,17.0,0,2022,control,True,Llobera
5,9,327,12.1,0.232552231210075,14.8,0,2022,control,True,Llobera
5,10,327,12.0,0.315143851099821,10.6,0,2022,control,True,Llobera
5,11,327,12.0,0.24243798899174,13.6,0,2022,control,True,Llobera
5,12,327,12.3,0.242576968438881,13.0,0,2022,control,False,Llobera
5,13,327,12.3,0.252976142984649,7.6,0,2022,control,False,Llobera
5,14,327,12.3,0.259616286795112,7.7,0,2022,control,False,Llobera
5,15,327,12.3,0.675936336076342,4.5,0,2022,control,False,Llobera
5,16,327,12.3,0.325957382849519,20.6,0,2022,control,True,Llobera
5,18,327,12.1,0.304637937946162,10.6,0,2022,control,True,Llobera
5,19,327,12.3,0.229913551366115,16.3,0,2022,control,True,Llobera
5,20,327,12.3,0.258612229296416,14.5,0,2022,control,True,Llobera
5,21,327,12.4,0.266495509140693,12.9,0,2022,control,False,Llobera
5,22,327,12.4,0.188166790028156,12.1,0,2022,control,False,Llobera
5,23,327,12.3,0.309677340807409,9.3,0,2022,control,False,Llobera
5,24,327,12.4,0.256395292042001,6.0,0,2022,control,False,Llobera
5,25,327,12.4,0.144589497279619,20.4,0,2022,control,True,Llobera
5,26,327,12.3,0.168392077818608,20.5,0,2022,control,True,Llobera
5,27,327,12.3,0.146739755427402,26.2,0,2022,control,True,Llobera
15,1,347,10.2,0.182610495197108,16.4,0,2022,low-thinning,False,Llobera
15,150,347,9.7,0.208431488145335,16.4,0,2022,low-thinning,False,Llobera
15,221,347,9.2,0.198412452014482,31.9,0,2022,low-thinning,False,Llobera
15,268,347,9.1,0.477951776087562,16.0,0,2022,low-thinning,False,Llobera
15,344,347,9.0,0.175256048692996,37.2,0,2022,low-thinning,True,Llobera
15,375,347,9.0,0.240916174379625,31.2,0,2022,low-thinning,True,Llobera
15,401,347,9.1,0.166610271695537,39.6,0,2022,low-thinning,True,Llobera
15,447,347,9.1,0.20535204158142,37.3,0,2022,low-thinning,True,Llobera
15,493,347,9.1,0.225466307934761,36.4,0,2022,low-thinning,False,Llobera
15,2,347,9.1,0.281422895806655,15.1,0,2022,low-thinning,False,Llobera
15,17,347,8.9,0.268880171203231,17.3,0,2022,low-thinning,False,Llobera
15,28,347,8.9,0.222476965741327,31.5,0,2022,low-thinning,False,Llobera
15,41,347,9.0,0.201192078139245,16.9,0,2022,low-thinning,True,Llobera
15,54,347,8.9,0.230136446289503,36.8,0,2022,low-thinning,True,Llobera
15,65,347,8.9,0.185964964071314,36.7,0,2022,low-thinning,True,Llobera
15,76,347,8.9,0.217050159529948,35.4,0,2022,low-thinning,True,Llobera
16,201,347,8.9,0.148400272454589,29.6,0,2022,low-thinning + prescribed burning,False,Llobera
16,205,347,8.9,0.234700059419009,20.4,0,2022,low-thinning + prescribed burning,False,Llobera
16,209,347,9.0,0.227857949778983,23.2,0,2022,low-thinning + prescribed burning,False,Llobera
16,213,347,9.0,0.148399524579318,26.1,0,2022,low-thinning + prescribed burning,False,Llobera
16,217,347,9.0,0.188254131669284,29.5,0,2022,low-thinning + prescribed burning,True,Llobera
16,223,347,8.9,0.125815247228337,29.8,0,2022,low-thinning + prescribed burning,True,Llobera
16,224,347,9.0,0.187673216252922,19.0,0,2022,low-thinning + prescribed burning,True,Llobera
16,232,347,8.9,0.182283980264958,28.7,0,2022,low-thinning + prescribed burning,True,Llobera
16,237,347,8.8,0.157388010433651,30.4,0,2022,low-thinning + prescribed burning,False,Llobera
16,241,347,8.9,0.130611833161232,30.9,0,2022,low-thinning + prescribed burning,False,Llobera
16,245,347,8.9,0.147122562819184,26.9,0,2022,low-thinning + prescribed burning,False,Llobera
16,249,347,9.0,0.17176445769576,33.4,0,2022,low-thinning + prescribed burning,False,Llobera
16,253,347,8.9,0.195679857405538,34.8,0,2022,low-thinning + prescribed burning,True,Llobera
16,257,347,8.9,0.185405391691043,28.7,0,2022,low-thinning + prescribed burning,True,Llobera
16,261,347,8.9,0.226410175929694,28.9,0,2022,low-thinning + prescribed burning,True,Llobera
16,269,347,8.9,0.205075052698526,30.0,0,2022,low-thinning + prescribed burning,True,Llobera
16,273,347,9.1,0.206160347722438,35.7,0,2022,low-thinning + prescribed burning,False,Llobera
16,278,347,9.2,0.13297123810866,28.9,0,2022,low-thinning + prescribed burning,False,Llobera
16,286,347,9.2,0.120827262475652,35.5,0,2022,low-thinning + prescribed burning,False,Llobera
16,290,347,9.2,0.16309777491322,25.1,0,2022,low-thinning + prescribed burning,False,Llobera
16,294,347,9.2,0.22582824999023,25.7,0,2022,low-thinning + prescribed burning,True,Llobera
16,298,347,9.3,0.143388743800238,25.5,0,2022,low-thinning + prescribed burning,True,Llobera
16,302,347,9.3,0.224637105345104,23.1,0,2022,low-thinning + prescribed burning,True,Llobera
16,306,347,9.5,0.18330371514142,23.3,0,2022,low-thinning + prescribed burning,True,Llobera
13,310,347,10.2,0.18219141995378,30.8,0,2022,high-thinning + prescribed burning,False,Llobera
13,345,347,10.3,0.214548471253128,21.9,0,2022,high-thinning + prescribed burning,False,Llobera
13,349,347,10.4,0.177481904161336,21.5,0,2022,high-thinning + prescribed burning,False,Llobera
13,355,347,10.6,0.218945405217252,26.6,0,2022,high-thinning + prescribed burning,False,Llobera
13,362,347,10.3,0.168557465426152,25.2,0,2022,high-thinning + prescribed burning,True,Llobera
13,363,347,10.4,0.172891695535504,30.4,0,2022,high-thinning + prescribed burning,True,Llobera
13,364,347,10.4,0.179880968217476,28.7,0,2022,high-thinning + prescribed burning,True,Llobera
